data_class,model,layers,Rd,use_Rd,crack_image_ROC,crack_pixel_ROC,seed,cut_image_ROC,cut_pixel_ROC,hole_image_ROC,hole_pixel_ROC,print_image_ROC,print_pixel_ROC,bent_wire_image_ROC,bent_wire_pixel_ROC,cable_swap_image_ROC,cable_swap_pixel_ROC,combined_image_ROC,combined_pixel_ROC,cut_inner_insulation_image_ROC,cut_inner_insulation_pixel_ROC,cut_outer_insulation_image_ROC,cut_outer_insulation_pixel_ROC,missing_cable_image_ROC,missing_cable_pixel_ROC,missing_wire_image_ROC,missing_wire_pixel_ROC,poke_insulation_image_ROC,poke_insulation_pixel_ROC,color_image_ROC,color_pixel_ROC,metal_contamination_image_ROC,metal_contamination_pixel_ROC,thread_image_ROC,thread_pixel_ROC,broken_large_image_ROC,broken_large_pixel_ROC,broken_small_image_ROC,broken_small_pixel_ROC,contamination_image_ROC,contamination_pixel_ROC,faulty_imprint_image_ROC,faulty_imprint_pixel_ROC,poke_image_ROC,poke_pixel_ROC,scratch_image_ROC,scratch_pixel_ROC,squeeze_image_ROC,squeeze_pixel_ROC,bent_image_ROC,bent_pixel_ROC,broken_image_ROC,broken_pixel_ROC,glue_image_ROC,glue_pixel_ROC,fold_image_ROC,fold_pixel_ROC,flip_image_ROC,flip_pixel_ROC,pill_type_image_ROC,pill_type_pixel_ROC,manipulated_front_image_ROC,manipulated_front_pixel_ROC,scratch_head_image_ROC,scratch_head_pixel_ROC,scratch_neck_image_ROC,scratch_neck_pixel_ROC,thread_side_image_ROC,thread_side_pixel_ROC,thread_top_image_ROC,thread_top_pixel_ROC,glue_strip_image_ROC,glue_strip_pixel_ROC,gray_stroke_image_ROC,gray_stroke_pixel_ROC,oil_image_ROC,oil_pixel_ROC,rough_image_ROC,rough_pixel_ROC,defective_image_ROC,defective_pixel_ROC,bent_lead_image_ROC,bent_lead_pixel_ROC,cut_lead_image_ROC,cut_lead_pixel_ROC,damaged_case_image_ROC,damaged_case_pixel_ROC,misplaced_image_ROC,misplaced_pixel_ROC,broken_teeth_image_ROC,broken_teeth_pixel_ROC,fabric_border_image_ROC,fabric_border_pixel_ROC,fabric_interior_image_ROC,fabric_interior_pixel_ROC,split_teeth_image_ROC,split_teeth_pixel_ROC,squeezed_teeth_image_ROC,squeezed_teeth_pixel_ROC,liquid_image_ROC,liquid_pixel_ROC
carpet_metal_contamination,conformer_b_16_cnn,7_10,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9747899159663866,0.99795052441703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,conformer_b_16_cnn,7_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9901960784313726,0.9976377906970489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,conformer_b_16_vit,3,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.994745716578158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,conformer_b_16_vit,7,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9894957983193278,0.9982172025411206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,conformer_b_16_vit,10,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.865546218487395,0.9974248732237534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,conformer_b_16_vit,11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8697478991596639,0.9969683371147834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,conformer_b_16_vit,10_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8802521008403361,0.9976374369417137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,conformer_b_16_vit,3_10,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9943124831076801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,conformer_b_16_vit,3_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9943124827518073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,conformer_b_16_vit,3_7,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9943124828941564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,conformer_b_16_vit,7_10,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9894957983193278,0.9982022437491697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,conformer_b_16_vit,7_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9894957983193278,0.9982022437669632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,swinv2_b,1,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9390756302521007,0.9892648951328588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,swinv2_b,2,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9957983193277312,0.9983129725676972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,swinv2_b,3,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9642857142857144,0.9840085330047379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,swinv2_b,4,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9852941176470589,0.9836990911791309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,swinv2_b,1_2,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9964985994397759,0.9978216562113892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,swinv2_b,1_3,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9754901960784313,0.9887764544955041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,swinv2_b,1_4,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9782913165266107,0.9878362621917792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,swinv2_b,2_3,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9824929971988796,0.9899341571666015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,swinv2_b,2_4,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9803921568627452,0.9883971370142887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,swinv2_b,3_4,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9845938375350141,0.9841468649885532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,vit_b_16,2,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8802521008403361,0.9832209822224823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,vit_b_16,5,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8907563025210083,0.9915292274288617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,vit_b_16,8,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8781512605042017,0.9856466059014979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,vit_b_16,11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8739495798319328,0.986661084138792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,vit_b_16,2_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8802521008403361,0.9805337980122778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,vit_b_16,2_5,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8802521008403361,0.9805337980834521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,vit_b_16,2_8,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8802521008403361,0.9805338008770536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,vit_b_16,5_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8991596638655462,0.99291696573005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,vit_b_16,5_8,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8991596638655462,0.9929169662104781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,vit_b_16,8_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8760504201680672,0.9852394274073731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,wide_resnet50_2,1,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9873949579831932,0.9932437074388862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,wide_resnet50_2,2,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9982740326658027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,wide_resnet50_2,3,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9966869639182644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,wide_resnet50_2,4,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9586834733893558,0.9738829592564667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,wide_resnet50_2,1_2,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9978991596638656,0.9983743090381966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,wide_resnet50_2,1_3,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9972417727469184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,wide_resnet50_2,1_4,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9600840336134454,0.9737383301216328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,wide_resnet50_2,2_3,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.997469506538498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,wide_resnet50_2,2_4,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9544817927170869,0.9735792005411928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_metal_contamination,wide_resnet50_2,3_4,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9635854341736695,0.9740474379072565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,clip_b_16,2,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9078947368421052,0.9706562878776334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,clip_b_16,5,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8909774436090224,0.9905003234243915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,clip_b_16,8,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8872180451127819,0.9914900162958515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,clip_b_16,11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9285714285714285,0.9871377476319981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,clip_b_16,2_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9323308270676692,0.9730335087138893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,clip_b_16,2_5,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9323308270676692,0.9730335093470673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,clip_b_16,2_8,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9323308270676692,0.9730335104108064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,clip_b_16,5_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9417293233082707,0.9910893376823123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,clip_b_16,5_8,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9417293233082707,0.9910893377329666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,clip_b_16,8_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9116541353383458,0.9919427615690591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_cnn,3,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9605263157894736,0.9824006857465428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_cnn,7,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93734335839599,0.9834917250865698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_cnn,10,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9862155388471178,0.976012202149263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_cnn,11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9498746867167919,0.9612062067818288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_cnn,10_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9667919799498748,0.9642044500383223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_cnn,3_10,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9880952380952381,0.9790368727876038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_cnn,3_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9680451127819548,0.9706154934457607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_cnn,3_7,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9467418546365916,0.9863926379074371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_cnn,7_10,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.974937343358396,0.981634581250615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_cnn,7_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9818295739348372,0.979293967285364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_vit,3,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9548872180451128,0.9680618743337721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_vit,7,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9793233082706768,0.9868049120494722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_vit,10,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8740601503759398,0.9857539977961629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_vit,11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8703007518796992,0.9829678429332697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_vit,10_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9022556390977444,0.9876411876453807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_vit,3_10,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9454887218045114,0.9685662970647789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_vit,3_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9454887218045114,0.9685662977106206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_vit,3_7,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9454887218045114,0.9685662958807361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_vit,7_10,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.986842105263158,0.9868883753417882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,conformer_b_16_vit,7_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.986842105263158,0.9868883748669046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,swinv2_b,1,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8552631578947368,0.9548676764922502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,swinv2_b,2,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9642857142857144,0.9812030939228893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,swinv2_b,3,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.956140350877193,0.9685486543695422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,swinv2_b,4,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9417293233082707,0.9622757237675615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,swinv2_b,1_2,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9580200501253131,0.9779657610860252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,swinv2_b,1_3,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9548872180451128,0.9715410046634717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,swinv2_b,1_4,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9354636591478697,0.9647013589026764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,swinv2_b,2_3,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9586466165413533,0.9733170095973135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,swinv2_b,2_4,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9454887218045114,0.9662720747555041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,swinv2_b,3_4,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9411027568922306,0.964821521712606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,vit_b_16,2,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8928571428571429,0.9547587491921226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,vit_b_16,5,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.945488721804511,0.983676913354945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,vit_b_16,8,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9680451127819548,0.9823672947170844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,vit_b_16,11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9661654135338346,0.9834140289886667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,vit_b_16,2_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8665413533834586,0.946037887616788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,vit_b_16,2_5,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8665413533834586,0.94603788929471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,vit_b_16,2_8,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8665413533834586,0.9460378914981694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,vit_b_16,5_11,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9436090225563908,0.9808336581113962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carpet_thread,vit_b_16,5_8,550,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9436090225563908,0.9808336612519591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
